report_date2,Day Type,Descriptor,Holiday,P_DIS_Revenue,P_SEA_NetSpend,P_SHO_NetSpend,P_DIS_NetSpend,P_DIS_Impressions,P_DIS_Clicks,P_DIS_Sessions,P_DIS_Orders,P_SOC_NetSpend,P_AFF_NetSpend,holiday_flag
2017-07-28,Avg day,Avg Day,NH,27.43,1290.31,654.09,2023.997237,1353604,1087,1076,1,2008.5107269999999,0.0,0
2017-07-29,Avg day,Avg Day,NH,76.56,1013.69,655.98,2078.4713269999997,1294428,1117,961,2,2067.242907,0.0,0
2017-07-30,Avg day,Avg Day,NH,55.96,919.91,652.68,2162.854059,1317068,1047,702,2,2194.163322,0.0,0
2017-07-31,Promo day- low,One Day Only GWP- 12 Piece Brush Set- $12 Value,NH,234.5,1761.98,689.22,2255.541573,1502580,1121,773,7,1608.091349,0.0,0
2017-08-01,Avg day,Avg Day,NH,0.0,1488.31,910.73,1642.0423289999999,1184943,1198,764,0,1510.217301,0.0,0
2017-08-02,Avg day,Avg Day,NH,50.0,1405.54,1489.45,1598.060203,1177849,1210,734,1,1457.152941,0.0,0
2017-08-03,Avg day,Avg Day,NH,44.56,1297.97,1310.57,1590.4173779999999,1205205,1243,745,2,1695.966782,0.0,0
2017-08-04,Avg day,Avg Day,NH,142.4,1184.14,1245.66,1572.0370369999998,1108876,1233,703,6,1449.547405,0.0,0
2017-08-05,Avg day,Avg Day,NH,100.37,1067.42,1176.34,1590.45313,1013539,1262,637,3,1273.1474050000002,0.0,0
2017-08-06,Avg day,Avg Day,NH,45.45,1102.54,1266.86,1610.629425,987127,1181,632,2,1312.8609,0.0,0
2017-08-07,Avg day,Avg Day,NH,77.69,1244.12,1212.87,1727.141716,1196704,1244,861,3,1300.091349,0.0,0
2017-08-08,Avg day,Avg Day,NH,225.03,1331.37,1175.39,1539.065703,1105757,952,797,5,976.1148788999999,0.0,0
2017-08-09,Avg day,Avg Day,NH,274.07,1295.24,1141.72,1652.626161,1212792,1218,1085,7,959.1017301,0.0,0
2017-08-10,Avg day,Avg Day,NH,138.95,1429.78,1152.39,1521.8374210000002,1034528,1132,1048,4,975.4851211000001,0.0,0
2017-08-11,Avg day,Avg Day,NH,267.41,1513.56,998.53,2350.925561,1884774,1797,1435,9,1091.312111,0.0,0
2017-08-12,Avg day,Avg Day,NH,42.0,1227.93,949.35,2462.3602100000003,1669396,1508,1298,2,1327.451903,0.0,0
2017-08-13,Avg day,Avg Day,NH,164.85,1300.17,952.58,2464.27517,1600202,1442,1153,6,1338.913495,0.0,0
2017-08-14,Avg day,Avg Day,NH,123.22,1376.78,937.67,2329.400977,1876328,1689,1331,5,1306.253287,0.0,0
2017-08-15,Avg day,Avg Day,NH,85.58,1806.38,989.97,2191.751443,1950634,1891,1464,3,1041.241522,0.0,0
2017-08-16,Avg day,Avg Day,NH,213.07,1423.51,1009.8,2091.959479,2103247,2080,1633,6,1393.3439449999998,0.0,0
2017-08-17,Avg day,Avg Day,NH,162.29,1434.11,978.12,2101.89082,2015189,2016,1613,6,1383.229066,0.0,0
2017-08-18,Avg day,Avg Day,NH,310.67,1502.09,997.04,2257.443256,1868208,1922,1564,9,1443.986159,0.0,0
2017-08-19,Avg day,Avg Day,NH,70.75,1387.72,974.42,2412.6038,1736234,1940,1567,2,1523.984775,0.0,0
2017-08-20,Avg day,Avg Day,NH,98.35,1380.24,1019.2,2474.495713,1848562,1997,1675,5,1612.858131,0.0,0
2017-08-21,Avg day,Avg Day,NH,47.81,1479.52,874.64,2539.324052,2923404,2489,1640,1,1396.812457,0.0,0
2017-08-22,Avg day,Avg Day,NH,62.56,1547.57,884.07,2696.098593,3734625,2354,1551,2,1372.280969,0.0,0
2017-08-23,Avg day,Avg Day,NH,114.99,1371.03,867.82,2671.68267,2927648,2533,1666,5,1724.5965399999998,0.0,0
2017-08-24,Promo day- low,Thursday Thrill- Discount on Rose Gold Eyeshadow Palette,NH,274.25,1419.25,841.5,2869.995878,2683217,2508,1732,10,1776.8567469999998,0.0,0
2017-08-25,Avg day,Avg Day,NH,255.83,1241.26,903.45,2849.605645,2338193,2390,1559,9,1760.298962,0.0,0
2017-08-26,Avg day,Avg Day,NH,108.6,1306.34,1127.42,2638.208528,1967652,2238,1529,4,1820.881661,0.0,0
2017-08-27,Avg day,Avg Day,NH,139.67,1286.07,1130.56,2964.154176,3252930,2441,1574,4,1882.433218,0.0,0
2017-08-28,Avg day,Avg Day,NH,218.24,1241.42,1004.63,2895.377371,2802704,2797,1803,7,2607.468512,0.0,0
2017-08-29,Avg day,Avg Day,NH,964.1,1557.03,1061.4,3752.762336,2988614,3283,2449,30,3907.007612,0.0,0
2017-08-30,Promo day- high,50% off,NH,4699.42,2883.19,1330.76,10012.67779,4173914,6553,5582,128,8093.782698999999,0.0,0
2017-08-31,Promo day- high,50% off,NH,3407.92,2378.63,1201.08,10539.49498,4327183,6470,5828,104,6784.138408,0.0,0
2017-09-01,Promo day- high,50% off,NH,981.84,1256.05,1049.76,2733.6045649999996,2976567,3800,4738,29,1598.770934,0.0,0
2017-09-02,Avg day,Avg Day,NH,104.73,1075.26,1140.89,2683.222198,3146424,4474,4455,4,1576.12872,0.0,0
2017-09-03,Avg day,Avg Day,NH,133.1,1017.5,1104.8,2724.208558,3565802,4176,3873,4,1577.262284,0.0,0
2017-09-04,Avg day,Avg Day,Labor Day,154.53,858.95,11.05,3413.1956240000004,5020813,6962,6191,6,1596.280969,0.0,0
2017-09-05,Avg day,Avg Day,NH,171.89,707.21,693.95,3111.602612,4601004,5142,4602,3,1379.188927,0.0,0
2017-09-06,Avg day,Avg Day,NH,156.63,815.52,954.67,2967.87603,4279859,4612,3621,5,1549.707958,0.0,0
2017-09-07,Avg day,Avg Day,NH,283.62,1056.58,796.3,3185.372743,4743481,5197,4044,9,1601.096194,0.0,0
2017-09-08,Avg day,Avg Day,NH,206.27,1126.96,798.26,3630.5418299999997,4277983,4960,3623,8,1649.60692,0.0,0
2017-09-09,Avg day,Avg Day,NH,172.17,1200.09,797.97,3119.32076,2821523,3588,2975,9,1829.262284,0.0,0
2017-09-10,Avg day,Avg Day,NH,273.01,1221.49,798.82,3906.358274,3367442,4317,3523,9,1881.222145,0.0,0
2017-09-11,Avg day,Avg Day,NH,138.11,976.85,838.17,3072.8451809999997,2449744,2803,2324,6,1924.9757789999999,0.0,0
2017-09-12,Avg day,Avg Day,NH,195.78,1015.48,819.11,3510.693925,3588019,4545,3013,7,2122.1287199999997,0.0,0
2017-09-13,FSNM,FSNM,NH,826.79,1268.93,812.63,8225.827119,6694236,8021,5595,60,5141.885121,0.0,0
2017-09-14,FSNM,FSNM,NH,921.7,1384.35,792.89,11830.36619,7125439,8884,5807,57,5087.822837,0.0,0
2017-09-15,FSNM,FSNM,NH,286.13,1278.21,793.69,3327.062134,2986880,2928,2630,15,1034.343253,0.0,0
2017-09-16,Avg day,Avg Day,NH,102.92,1412.04,793.64,2607.349205,2128235,2572,2369,6,682.6283737000001,0.0,0
2017-09-17,Avg day,Avg Day,NH,104.64,1409.08,793.5,3008.041077,2397542,3124,2595,3,724.0373702,0.0,0
2017-09-18,Avg day,Avg Day,NH,206.39,1114.34,825.06,3297.849848,3234834,3305,2766,8,727.3702422,0.0,0
2017-09-19,Avg day,Avg Day,NH,221.59,1148.79,806.59,3032.811613,2803740,3086,2522,7,740.2366782,0.0,0
2017-09-20,Avg day,Avg Day,NH,113.29,1109.23,794.56,2721.592699,2575788,2941,2332,4,748.7529412,0.0,0
2017-09-21,Avg day,Avg Day,NH,124.9,1165.82,797.46,3221.786675,3168100,3686,2809,4,1236.214533,0.0,0
2017-09-22,Avg day,Avg Day,NH,212.32,1221.61,787.57,3112.346333,3062451,3530,2583,7,1623.835294,0.0,0
2017-09-23,Avg day,Avg Day,NH,258.12,1255.79,788.84,2881.7605550000003,2696797,2503,2094,8,1702.1480969999998,0.0,0
2017-09-24,Avg day,Avg Day,NH,204.67,1335.56,789.78,3303.5154850000004,2933769,3235,2572,7,1737.172318,0.0,0
2017-09-25,Avg day,Avg Day,NH,281.55,1204.11,1031.5,4283.670937,3962923,4385,3090,9,1708.9301039999998,0.0,0
2017-09-26,Avg day,Avg Day,NH,219.98,1019.67,1234.35,3635.794575,3092148,2993,2263,8,1347.584775,0.0,0
2017-09-27,Avg day,Avg Day,NH,422.81,1077.74,1523.01,3864.6593329999996,3588938,3722,2536,11,1651.786851,0.0,0
2017-09-28,Avg day,Avg Day,NH,81.75,1036.83,1527.74,3746.48867,2972055,3149,2231,3,1633.76609,0.0,0
2017-09-29,Avg day,Avg Day,NH,314.63,1083.77,1013.05,3370.5220659999995,2078494,2019,1710,10,1795.3522489999998,0.0,0
2017-09-30,Avg day,Avg Day,NH,286.94,1099.03,1095.03,3796.6492659999994,1963540,2024,1865,9,2151.930796,0.0,0
2017-10-01,Avg day,Avg Day,NH,154.78,1226.12,1206.84,1525.401991,960465,1182,1037,5,1630.6366779999998,0.0,0
2017-10-02,Avg day,Avg Day,NH,272.74,1028.18,963.53,1644.228939,1107324,1353,1166,7,1164.635294,0.0,0
2017-10-03,Avg day,Avg Day,NH,182.11,1088.47,659.67,3221.773701,1573072,1771,1316,10,1477.014533,0.0,0
2017-10-04,Collab,Collab,NH,1396.07,1842.61,7.61,6042.8994649999995,1998736,2631,2254,87,3373.9806229999995,0.0,0
2017-10-05,FSNM,FSNM,NH,728.26,1212.21,123.12,5454.491755,2578472,3971,2197,57,3387.050519,0.0,0
2017-10-06,FSNM,FSNM,NH,307.53,980.36,833.38,1645.549018,1408435,2171,1180,15,582.3709342999999,0.0,0
2017-10-07,Avg day,Avg Day,NH,139.31,869.09,1020.64,1662.778858,1179536,1744,1047,6,619.400692,0.0,0
2017-10-08,Avg day,Avg Day,NH,247.55,1104.94,1108.26,1663.8339640000002,1272146,1595,1088,10,608.7141869,0.0,0
2017-10-09,Avg day,Avg Day,Columbus Day,209.77,1224.55,1153.51,1736.779208,1507216,1867,1194,6,602.0290657,0.0,0
2017-10-10,Avg day,Avg Day,NH,176.92,1132.8,983.83,1684.1006300000001,1100123,967,960,7,613.5100346,0.0,0
2017-10-11,Avg day,Avg Day,NH,151.61,977.26,987.26,1718.158889,1724438,1349,1032,5,699.4961937999999,0.0,0
2017-10-12,Avg day,Avg Day,NH,25.0,923.92,1025.99,1684.390708,1519262,1320,1070,1,1236.64083,0.0,0
2017-10-13,Promo day- low,Friday Fav: Lip Lacquer at discount: $1 vs. $2,NH,114.19,1140.81,1006.61,1964.527238,1377278,1515,1024,3,1253.653979,0.0,0
2017-10-14,Avg day,Avg Day,NH,115.42,1064.85,1124.74,2001.9729519999999,1325395,1795,1075,3,1276.141176,0.0,0
2017-10-15,Avg day,Avg Day,NH,327.68,1010.75,1215.55,2202.818257,1583892,2045,1163,10,1325.814533,0.0,0
2017-10-16,Avg day,Avg Day,NH,169.18,922.16,1109.78,1827.6883739999998,1979439,3110,1399,5,1134.242215,0.0,0
2017-10-17,Avg day,Avg Day,NH,126.86,916.85,1043.53,2203.6537719999997,1725843,2249,1340,3,919.0394464,0.0,0
2017-10-18,Avg day,Avg Day,NH,208.13,979.26,1119.09,2147.737093,1780928,2375,1130,4,1175.118339,0.0,0
2017-10-19,Avg day,Avg Day,NH,153.93,962.52,1156.31,2124.294602,1923670,2070,1186,5,1172.647751,0.0,0
2017-10-20,Avg day,Avg Day,NH,297.22,796.26,1101.28,2046.4328030000001,2219811,1268,1036,8,1178.59654,0.0,0
2017-10-21,Avg day,Avg Day,NH,100.75,834.97,1145.57,1982.740554,1135397,1214,981,3,1276.887197,0.0,0
2017-10-22,Avg day,Avg Day,NH,163.63,990.72,1298.55,2200.784498,1366555,1668,1100,5,1349.493426,0.0,0
2017-10-23,Avg day,Avg Day,NH,189.75,988.33,1173.51,2334.0005539999997,2275980,2640,1354,7,1190.561938,0.0,0
2017-10-24,Promo day- low,Free Ship No Min live early,NH,114.79,1042.0,1283.4,2227.3554329999997,2143414,2209,1412,8,1202.382007,0.0,0
2017-10-25,FSNM,FSNM,NH,1116.63,1292.5,2690.28,7306.670242,4130675,4433,3409,73,3370.967474,0.0,0
2017-10-26,FSNM,FSNM,NH,666.13,1317.27,2417.58,4950.96872,2440147,3075,1992,46,3211.377163,0.0,0
2017-10-27,Avg day,Avg Day,NH,261.58,1073.12,1903.93,1387.8592390000001,1355894,1493,1010,17,586.9536332,0.0,0
2017-10-28,Avg day,Avg Day,NH,305.83,1058.27,1970.91,1820.244152,2046537,2156,1242,11,649.4643599,0.0,0
2017-10-29,Avg day,Avg Day,NH,49.09,1134.71,1654.77,1978.060484,1776003,2425,1326,2,630.8913495,0.0,0
2017-10-30,Avg day,Avg Day,NH,108.55,1510.68,1564.43,2279.875294,1751657,1701,1278,4,623.4795847999999,0.0,0
2017-10-31,Avg day,Avg Day,Halloween,86.84,983.05,1196.36,1888.6140480000001,1482075,1562,1129,3,631.3176471,0.0,0
2017-11-01,Avg day,Avg Day,NH,84.24,1246.55,1238.72,1545.008028,1067467,1280,952,3,767.1031142,0.0,0
2017-11-02,Avg day,Avg Day,NH,215.73,1278.9,1320.81,2289.032941,1064850,1046,974,7,863.9792388000001,0.0,0
2017-11-03,Avg day,Avg Day,NH,159.87,1431.09,1393.27,2239.487474,985792,1233,935,6,854.5231833999999,0.0,0
2017-11-04,Avg day,Avg Day,NH,154.74,1401.49,1517.73,2187.821661,952213,1228,1012,5,804.0262976,0.0,0
2017-11-05,Avg day,Avg Day,NH,432.19,1517.23,1800.61,2220.486228,975860,1350,1034,13,849.6788927000001,0.0,0
2017-11-06,Avg day,Avg Day,NH,101.31,1406.0,1443.9,2086.890865,1037591,1239,927,4,751.9792388,0.0,0
2017-11-07,Avg day,Avg day,NH,104.65,1410.33,1497.51,2033.2015920000001,1336911,1534,1062,5,783.5349481000001,0.0,0
2017-11-08,Avg day,Avg day,NH,228.33,1316.81,1495.82,3050.445952,2237458,1844,1324,7,795.3937716,0.0,0
2017-11-09,Promo day- mid,Early Access for to 50% off for loyalty,NH,169.14,1538.19,1530.61,3044.101384,1799480,1590,1123,7,1324.148097,0.0,0
2017-11-10,Promo day- high,50% off,NH,4342.87,2456.81,2438.87,16375.489969999999,5317569,7024,5481,128,5123.970934,0.0,0
2017-11-11,Promo day- high,50% off,Veterans Day,4250.04,2740.26,2739.9,15272.655219999999,4739541,6795,5240,114,2475.432526,0.0,1
2017-11-12,Promo day- high,50% off,NH,3257.37,2625.05,2614.49,13992.85273,4869525,6630,5544,108,4846.39308,0.0,0
2017-11-13,Promo day- high,50% off,NH,4082.3,2749.79,2235.19,10667.38235,5440957,6000,5015,132,4851.489272999999,0.0,0
2017-11-14,Promo day- mid,50% off halo- code left live,NH,1075.17,2002.98,2003.21,2177.648651,1087108,1223,1414,36,1198.7197230000002,0.0,0
2017-11-15,FSNM,FSNM,NH,374.37,2363.3,2480.63,8588.456471,3751290,3549,3078,18,3041.07128,0.0,0
2017-11-16,FSNM,FSNM,NH,256.88,2250.21,3358.22,8312.815848,3817835,3523,3098,17,3018.1190309999997,0.0,0
2017-11-17,FSNM,FSNM,NH,359.53,2156.19,3694.35,7925.410173,4005407,3527,2924,22,2963.116955,0.0,0
2017-11-18,FSNM,FSNM,NH,265.48,2176.56,4180.28,7831.677509,3622323,3601,2972,19,3036.56609,0.0,0
2017-11-19,FSNM,FSNM,NH,337.55,2438.13,4407.45,7980.779446,4140585,3983,3159,16,2959.4352940000003,0.0,0
2017-11-20,FSNM,FSNM,NH,337.97,2386.74,3575.67,5499.849619,3537737,3385,2593,17,2556.981315,0.0,0
2017-11-21,FSNM,FSNM,NH,129.63,2388.77,3560.24,5102.339239,3788345,3586,2551,5,2955.191696,0.0,0
2017-11-22,Promo day- mid,Early Access,NH,480.62,3038.72,3509.35,11993.84311,5289112,5720,3774,20,3174.822145,0.0,0
2017-11-23,Promo day- high,50% off,Thanksgiving Day,1724.76,4470.71,4031.24,14025.5546,5352201,6008,4976,52,4550.823529,0.0,1
2017-11-24,Promo day- high,50% off,Black Friday,1794.52,9620.58,7370.59,14531.07619,5760164,6177,4977,56,5892.682353,0.0,1
2017-11-25,Promo day- high,50% off,NH,1485.37,7165.66,8530.37,13844.97446,5798169,5376,4390,39,5832.119031,0.0,0
2017-11-26,Promo day- high,50% off,NH,1438.64,7266.81,8975.45,14347.295919999999,4795786,5744,4803,43,5570.56609,0.0,0
2017-11-27,Promo day- high,50% off,Cyber Monday,2314.21,10831.05,7749.28,18832.50111,6854069,6803,5338,101,6784.748789,0.0,1
2017-11-28,Promo day- high,50% off,NH,922.57,5349.64,8329.12,3310.033564,1697814,2100,2205,44,5987.368858,0.0,0
2017-11-29,FSNM,FSNM,NH,181.12,4124.22,8450.87,3032.1088579999996,1923653,1761,1564,10,1656.466436,0.0,0
2017-11-30,FSNM,FSNM,NH,75.57,3088.2,8401.03,2459.21045,1706415,1589,1445,5,52.35709343,0.0,0
2017-12-01,FSNM,FSNM,NH,190.89,3588.8,8030.58,6188.022768,3786733,3042,2067,7,1653.685813,0.0,0
2017-12-02,FSNM,FSNM,NH,122.41,3759.72,6426.87,6126.037163,3544358,3052,2322,10,2996.939792,0.0,0
2017-12-03,FSNM,FSNM,NH,157.1,4333.59,6490.62,6481.981107,3670331,3277,2442,12,3225.648443,0.0,0
2017-12-04,FSNM,FSNM,NH,200.81,4111.67,5818.3,5094.771972,3301242,2532,1924,14,2859.9141870000003,0.0,0
2017-12-05,FSNM,FSNM,NH,112.03,3719.25,5729.57,4838.347197,3240121,2532,1907,8,3552.017993,0.0,0
2017-12-06,Collab,Heart Collab & FSNM,NH,247.38,4786.34,4004.63,5131.4577850000005,3703133,2862,2032,7,3537.4657439999996,0.0,0
2017-12-07,FSNM,FSNM,NH,242.9,3403.39,3303.8,6317.744637,3343968,2803,2158,11,3532.960554,0.0,0
2017-12-08,FSNM,FSNM,NH,296.51,2865.53,2569.63,6501.474533,3087404,2681,1998,11,3807.573702,0.0,0
2017-12-09,FSNM,FSNM,NH,326.76,2741.32,2810.51,6377.529965,2973336,2736,2174,16,3830.758478,0.0,0
2017-12-10,FSNM,FSNM,NH,107.79,3002.14,2861.19,6683.130588,3266516,2841,2217,5,3981.3965399999997,0.0,0
2017-12-11,FSNM,FSNM,NH,336.38,2582.64,2556.84,6770.832595,3267085,2683,2118,18,3929.640138,0.0,0
2017-12-12,Promo day- low,Vault Day- High price point product sets at a steep Discount. Example $30 for $15,NH,416.74,2485.0,2606.45,6820.424083,3229859,2591,1985,20,4219.154325,0.0,0
2017-12-13,Promo day- low,"Spend $30 on Holiday Kits, Get $10 off next order",NH,240.19,2566.16,2463.42,6359.874948,2994947,2398,1789,9,4240.217301,0.0,0
2017-12-14,Promo day- low,"Spend $30 on Holiday Kits, Get $10 off next order",NH,217.18,2513.12,2465.21,7363.1842209999995,3427754,2848,2030,14,4301.119723,0.0,0
2017-12-15,Promo day- low,"Spend $30 on Holiday Kits, Get $10 off next order",NH,338.41,2631.74,2410.8,7098.689826999999,3439506,3003,2317,17,4290.191003,0.0,0
2017-12-16,Promo day- low,"Spend $30 on Holiday Kits, Get $10 off next order",NH,230.02,2778.25,2751.69,6802.50263,3335969,2938,2172,16,4266.880277,0.0,0
2017-12-17,Promo day- low,"Spend $30 on Holiday Kits, Get $10 off next order",NH,209.86,3243.55,2801.38,7436.530173,3252478,2907,2179,13,4403.1598619999995,0.0,0
2017-12-18,Promo day- low,"Spend $30 on Holiday Kits, Get $10 off next order",NH,363.68,2716.24,2650.82,6220.989135,2899509,2472,2102,12,4296.876125,0.0,0
2017-12-19,Sale,Clearence,NH,512.64,2733.12,2712.53,5058.144775,1856535,1689,1406,16,1102.8996539999998,0.0,0
2017-12-20,Sale,Clearence,NH,561.62,2259.49,2718.49,4779.749689,1730536,1713,1492,19,1500.819377,0.0,0
2017-12-21,Sale,Clearence,NH,385.99,2488.73,2518.03,4286.443945,1687382,1349,1293,14,1478.4871970000002,0.0,0
2017-12-22,Sale,Clearence,NH,295.9,2153.57,2357.37,3468.0131490000003,1188923,1014,1076,10,1519.382699,0.0,0
2017-12-23,Sale,Clearence,NH,156.28,1866.39,2305.42,3215.575225,983971,1046,1039,6,1542.170242,0.0,0
2017-12-24,Sale,Clearence,Christmas Eve,275.28,1614.04,2215.57,3095.36609,971810,858,828,10,1537.47128,0.0,0
2017-12-25,Sale,Clearence,Christmas Day,346.78,2291.29,2323.22,3138.7530100000004,957701,1025,849,13,1565.13218,0.0,0
2017-12-26,Sale,Clearence,Boxing Day,310.82,3121.95,2435.08,3142.530588,1080119,1007,897,11,1563.785467,0.0,0
2017-12-27,Sale,Clearence,NH,872.01,2896.97,2458.2,4160.359654,1946358,1485,1163,32,1559.87128,0.0,0
2017-12-28,Sale,Clearence,NH,363.45,2939.81,2347.56,3878.02955,1731326,1218,998,10,1554.029066,0.0,0
2017-12-29,Sale,Clearence,NH,355.21,2049.22,2270.72,3643.6380619999995,1587979,1290,1014,14,1542.32526,0.0,0
2017-12-30,Sale,Clearence,NH,158.42,1695.53,2198.23,3318.2659519999997,1517966,1093,863,6,1511.234602,0.0,0
2017-12-31,Sale,Clearence,New Year Eve,175.76,1333.63,2199.93,2080.860692,977747,687,525,6,1498.106574,0.0,0
2018-01-01,Avg day,Avg day,New Year Day,119.73,1341.66,2455.98,2778.0447059999997,1488593,1710,1354,4,1515.442353,1656.4560000000001,0
2018-01-02,Avg day,Avg day,NH,158.71,1602.02,2480.23,2789.64,1695321,1807,1585,6,1525.892941,1678.2328,0
2018-01-03,Avg day,Avg day,NH,142.49,1488.41,2507.05,2783.5623530000003,1783477,1880,1599,4,1634.5,360.8262,0
2018-01-04,Avg day,Avg day,NH,246.21,1492.02,2453.19,2692.092941,1655207,1757,1508,8,1939.3952940000001,560.8282,0
2018-01-05,Avg day,Avg day,NH,339.31,1545.69,2452.08,2701.5388239999997,1623887,1778,1420,11,1958.4517649999998,558.4371,0
2018-01-06,Avg day,Avg day,NH,55.19,1527.89,2456.41,2682.696471,1644195,1703,1337,2,2057.728235,422.11699999999996,0
2018-01-07,Avg day,Avg day,NH,111.32,1533.6,2507.25,2664.010588,1678058,1690,1332,5,2042.443529,441.6681,0
2018-01-08,Avg day,Avg day,NH,150.04,1594.99,2476.87,2684.5,1751904,1679,1299,5,1761.1752940000001,687.9128,0
2018-01-09,Avg day,Avg day,NH,260.17,1419.98,2446.51,2670.351765,1740301,1656,1226,8,1912.210588,569.289,0
2018-01-10,Avg day,Avg day,NH,193.8,1210.77,2477.31,2640.021176,1584434,1601,1353,6,2008.7611760000002,501.8265,0
2018-01-11,Avg day,Avg day,NH,267.64,1291.78,2495.23,2584.737647,1641007,1579,1227,8,2231.9705879999997,458.5705,0
2018-01-12,Avg day,Avg day,NH,144.75,1383.8,499.88,2572.3435289999998,1597632,1530,1135,5,2336.608235,1328.1347,0
2018-01-13,Avg day,Avg day,NH,294.74,1755.71,508.68,2522.8,1507759,1569,1045,10,2342.949412,705.4102,0
2018-01-14,Avg day,Avg day,NH,80.01,1435.13,499.61,2478.452941,1491648,1575,1291,2,2372.242353,605.0846,0
2018-01-15,Avg day,Avg day,MLK,88.54,1424.73,500.73,2432.08,1607673,1544,1329,4,2306.1294120000002,752.1128,0
2018-01-16,Avg day,Avg day,NH,26.44,1362.09,499.24,2365.242353,1682215,1496,1126,1,1773.2317649999998,525.614,0
2018-01-17,Avg day,Avg day,NH,371.05,1715.85,514.04,2382.149412,1515321,1436,1132,10,2246.777647,547.1882,0
2018-01-18,Avg day,Avg day,NH,246.18,1616.27,499.16,2344.58,1524506,1396,1165,8,2191.724706,556.8551,0
2018-01-19,Avg day,Avg day,NH,275.1,1759.4,500.52,2361.972941,1594631,1424,1115,5,2256.594118,684.951,0
2018-01-20,Avg day,Avg day,NH,111.75,1784.94,499.26,2293.027059,1488236,1446,1205,5,2304.688235,471.81699999999995,0
2018-01-21,Avg day,Avg day,NH,71.09,1967.15,502.21,2149.815294,1467945,1419,1195,3,2382.824706,485.53,0
2018-01-22,Avg day,Avg day,NH,228.96,1714.31,498.99,2010.96,1491905,1361,1066,6,2136.490588,515.395,0
2018-01-23,Collab,Collab,NH,265.83,2522.3,497.2,2665.88,1532079,1457,1141,15,1878.8329410000001,1530.6324,0
2018-01-24,FSNM,FSNM,NH,792.21,1984.27,499.02,7653.281176,4325368,3959,2833,66,3480.449412,1320.4558,0
2018-01-25,FSNM,FSNM,NH,775.36,1882.08,499.23,8432.784706,4295021,3713,3065,56,5169.6235289999995,1199.1974,0
2018-01-26,Avg day,Avg day,NH,220.49,1694.65,499.59,2350.171765,1518756,1446,1389,15,2421.267059,938.7554,0
2018-01-27,Avg day,Avg day,NH,108.84,1414.86,497.66,2103.722353,1403944,1445,1189,4,2488.804706,390.0642,0
2018-01-28,Avg day,Avg day,NH,106.75,1620.91,501.67,2241.432941,1552264,1436,1291,3,2565.458824,407.915,0
2018-01-29,Avg day,Avg day,NH,145.53,1585.56,1504.13,2513.1317649999996,1632219,1512,1152,5,2423.9682350000003,558.97,0
2018-01-30,Avg day,Avg day,NH,112.37,1556.66,1500.52,2312.4952940000003,1674623,1478,1023,4,2467.1458820000003,458.673,0
2018-01-31,Avg day,Avg day,NH,72.47,1378.23,1495.18,1792.7494120000001,1529208,1332,1133,2,2622.4305879999997,720.672,0
2018-02-01,Avg day,Avg day,NH,124.46,1239.32,1628.24,2986.2,2023019,1607,1264,5,1991.7635289999998,611.3538,0
2018-02-02,Promo Day- Low,Heart Collaboration Relaunch,Groundhog Day,109.93,1285.64,1628.25,2896.4105879999997,2099115,1674,1254,4,1874.534118,824.6362,0
2018-02-03,Avg Day,Avg Day,NH,160.44,1389.54,1627.85,2932.316471,1930794,1663,1327,4,1939.485882,560.7441,0
2018-02-04,Avg day,Avg day,Superbowl,96.14,1385.91,1631.19,2963.536471,1946327,1625,1305,4,1935.747059,568.57,0
2018-02-05,Avg day,Avg day,NH,149.25,1256.65,1679.72,2858.8,2164264,1699,1386,5,1797.3611760000001,586.385,0
2018-02-06,Avg day,Avg day,NH,96.07,1200.52,1675.85,2706.875294,2031927,1690,1352,3,1962.207059,862.3111,0
2018-02-07,Avg day,Avg day,NH,223.37,1376.75,1621.17,2708.6294120000002,2037425,1653,1343,6,2031.0458820000001,585.2125,0
2018-02-08,Avg day,Avg day,NH,159.77,1271.84,1622.48,2535.152941,1991800,1494,1216,5,1960.576471,649.185,0
2018-02-09,Avg day,Avg day,NH,26.97,1250.42,1620.92,2695.848235,2238980,1669,1321,1,2192.194118,624.1213,0
2018-02-10,Avg day,Avg day,NH,192.37,1405.87,1623.99,2839.027059,2180512,2067,1683,4,2229.458824,649.64,0
2018-02-11,Avg day,Avg day,NH,131.86,1407.89,1676.45,3050.5423530000003,2200129,2003,1640,4,2309.711765,774.0733,0
2018-02-12,Avg day,Avg day,NH,175.02,1193.82,1667.78,3603.1470590000004,1878077,2169,1970,7,2150.614118,722.4830000000001,0
2018-02-13,Avg day,Avg day,NH,298.75,1048.93,1696.98,3565.132941,2134674,2291,2124,9,2327.681176,650.95,0
2018-02-14,Avg day,Avg day,Valentine Day,81.5,773.07,876.54,3227.4282350000003,2516354,2786,2615,4,2500.844706,2019.72625,0
2018-02-15,Avg day,Avg day,NH,172.0,1490.27,0.0,3163.110588,2369626,2615,2782,6,2648.4376469999997,451.565,0
2018-02-16,Avg day,Avg day,NH,315.8,1591.54,0.0,3277.54,2550120,2662,2673,9,2424.8411760000004,293.25,0
2018-02-17,Avg day,Avg day,NH,149.5,1700.9,0.0,3175.356471,2395610,2538,2523,7,2494.256471,295.49,0
2018-02-18,Avg day,Avg day,NH,208.05,1775.36,0.0,3287.603529,2390608,2577,2722,8,2629.718824,352.65,0
